Period,Global_Factor_1,Global_Factor_2,Global_Factor_3,Global_Factor_4,Global_Factor_5
2021-07,-2.3897368033817754,1.581355214476729,0.29066447700918163,1.6374815359114774,-0.32834407848154246
2021-08,-2.311102049012708,1.7357191076742156,-0.24639013289335768,2.252184704099887,0.47441251202924434
2021-09,-1.6607749868654753,1.6026408174463116,-0.3823173096796669,2.905056047264452,1.2692804005096092
2021-10,-0.7744254456981914,1.620750789391686,-1.8178193921137387,3.1574781532553833,1.2160623031688422
2021-11,-1.1338494176819038,2.014874786392044,-1.4586102460320163,3.1554329756470456,0.9858412184851173
2021-12,-1.4514217464567498,2.580421525630279,-1.128100649617756,3.05421695889613,0.3432941289075124
2022-01,-2.7182332294546456,3.205869404092289,-0.32190283017553784,2.9658760362661325,0.6022215455668436
2022-02,-3.063932528218566,3.4919379505685124,-0.18444679327347643,3.2109727410071316,-0.08766412662889113
2022-03,-3.159822303875879,3.474833247850518,-0.6442993575258934,2.7431936330870514,-0.34844722055831034
2022-04,-3.3464180547182085,3.4344392694494346,-0.49353751258683043,2.8667504681748692,-1.4553743269855146
2022-05,-2.8530676071168815,3.3720830905860604,-0.45573136433652983,2.7279565617506485,-1.0650880279741908
2022-06,-3.415453483358466,3.4589560612318233,-0.5131363891922072,2.621623598988972,-1.184201640716853
2022-07,-3.496486392617977,2.7761142026833148,-0.19050574138092538,2.463214198852643,-0.9853599277893025
2022-08,-3.8465442361624382,2.7000390152627074,-0.815708977555347,2.5053457519503417,-1.3277670145685365
2022-09,-3.802239132169545,2.326246502835906,-0.9281019606019609,2.7916050024345793,-1.4673048158396749
2022-10,-3.5704610222610658,2.008120136418266,-1.6360315879021954,3.555996133851638,-1.1525748495155628
2022-11,-4.035528412097689,1.624926079127524,-1.2736754979442313,3.8085286480217,-0.7354812684818437
2022-12,-4.17087067767387,1.4817896883283401,-1.7124649083910664,4.058143638337723,0.16280709234061605
2023-01,-4.89004379503477,1.6677103842714287,-1.2538877918546714,3.0704023118061436,0.10709742404666646
2023-02,-5.318985792680629,1.5688606655852395,-1.7042971525191117,2.52191534380026,-0.5871389687046226
2023-03,-5.789963731232983,1.6838208675237294,-1.7813341565399186,1.6112448920232798,-1.3853641776996146
2023-04,-5.50002377310804,1.934051350103175,-1.6917550597313413,1.308816609790608,-1.43556507009136
2023-05,-5.6170634456593165,1.3683089981308774,-1.7456434904744385,1.1079085560806634,-1.0859691119638333
2023-06,-5.891534340121882,1.3137727406457027,-1.6026423067334714,0.8365419550171108,-1.0877776590812687
2023-07,-5.940423042220875,0.9694274622383915,-1.387829861535339,0.9579308109162878,-1.4793293350348962
2023-08,-5.487211097549893,1.1986020728787123,-1.3460876787857847,1.3151648074495599,-1.4031562506804947
2023-09,-5.0478670592401516,1.1618169635264393,-1.5398280275998473,1.1524720705831566,-0.9852696381736621
2023-10,-4.343218197108998,1.5313559486363608,-1.8004249902623484,1.1189690345017576,-0.6805932298110728
2023-11,-4.399845582484778,1.980573676977153,-1.844940715334461,0.94409288048634,-0.21130036615369158
