Date,Country,CPI,IP,LongRate,ShortRate,Stocks,Inflation_YoY,Inflation_MoM,IP_Growth_YoY,Term_Spread,Real_Short_Rate,Real_Stock_Return
2010-01-01,BEL,0.449906726654233,88.3073589465789,3.75,0.344,1.46673871572759,151.37104149907356,100.38745092359018,5.949275978275116,3.406,-151.02704149907356,-110.30869133725965
2010-01-01,CAN,91.4932841717145,89.9039452124685,3.485,0.2442,0.546515478712024,1.8301164382404225,0.34602110648954315,-1.8902192688968658,3.2407999999999997,-1.5859164382404225,-108.1472807388692
2010-01-01,CHL,0.522560546678708,89.4325660997366,6.389002565,0.43,7.34452195933364,-2302.5850929940457,-2302.5850929940457,0.10479141430059363,5.9590025650000005,2303.0150929940455,2377.1643456595307
2010-01-01,COL,0.686274509803911,91.3621851720468,9.32697021,3.31,0.536446828652559,15.115517084744964,216.82690789089798,0.9127140355691208,6.01697021,-11.805517084744963,-434.69663521236686
2010-01-01,CZE,1.2035010940919,77.1935672027331,4.28,1.0,5.74665219614141,-25.10576845711145,170.2557510858604,5.183884813812498,3.2800000000000002,26.10576845711145,-2472.840844079906
2010-01-01,DEU,93.1876464846053,84.8332915517674,3.2575,0.344,0.637730820483533,0.8080852053939115,0.10065426114023596,3.978825005841344,2.9135,-0.4640852053939115,-173.15711867048316
2010-01-01,DNK,0.218818380743971,83.2,3.568,0.8849,5.18402453660487,-2302.5850929940457,-2302.5850929940457,-10.271278273538528,2.6831,2303.4699929940457,2414.1632371484816
2010-01-01,ESP,-1.00309085268468,103.549,3.98865,0.344,-0.911728475103741,-20.576859205146317,368.1145854027875,2.308496924094601,3.64465,20.920859205146318,-2670.6996783968334
2010-01-01,FIN,0.185013876040699,99.8,3.49,0.344,5.0737097409044,-2302.5850929940457,69.22216830390042,1.209692170882853,3.1460000000000004,2302.9290929940457,77.403583699644
2010-01-01,FRA,94.0639193299721,96.8891925900617,3.5157,0.344,2.22860698338337,1.1010854736435276,0.24482422149439959,2.3284789918810596,3.1717,-0.7570854736435276,-4.758521976546032
2010-01-01,GBR,-0.2,88.3635408458103,4.0025,0.4545,1.7697833609147,-109.86122886681096,-2302.5850929940457,-2.698110883110777,3.5480000000000005,110.31572886681096,2323.430398147886
2010-01-01,GRC,-0.736747325734857,111.532700948577,6.02,0.344,-3.88592791153228,42.84364557472375,-2302.5850929940457,-3.8635182628688716,5.675999999999999,-42.49964557472375,2194.4405986300285
2010-01-01,IRL,-0.525210084033614,60.6130547897176,4.83,0.344,3.64601012912598,-111.19625629522358,0.5238356661590035,1.1055658574526868,4.486,111.54025629522357,97.90525115718054
2010-01-01,ITA,0.144613159797528,103.791350720773,4.078,0.344,2.15175125609843,-2302.5850929940457,-40.76366616218115,-0.8633147144707929,3.7340000000000004,2302.9290929940457,266.13422040540104
2010-01-01,JPN,96.8267435940947,100.838635636308,1.308,0.096,4.58958813396273,-0.9910883899453795,0.19940186068644494,16.383228411315752,1.212,1.0870883899453796,1.9804152245461586
2010-01-01,KOR,0.790014406839703,87.9660484905021,5.35,2.0,1.96574047134129,216.0674875098969,80.51653194781244,31.091730332034423,3.3499999999999996,-214.0674875098969,-156.11316367567707
2010-01-01,LUX,-0.819853755816538,98.6,3.757,0.344,7.80823511513231,-31.8877873790855,182.04870530005704,10.468461161046523,3.4130000000000003,32.231787379085496,-222.85854108445912
2010-01-01,NLD,-0.0333037300177706,94.1843026162306,3.467,0.344,3.24862096138692,-2302.5850929940457,-286.58132070411597,3.8965968533383286,3.123,2302.9290929940457,271.53541163754215
2010-01-01,NOR,0.110132158590308,92.0739855123426,4.08,1.95,1.62737274815619,-2302.5850929940457,-110.1921723569482,-1.455894687556629,2.13,2304.5350929940455,14.316696744229489
2010-01-01,PRT,-0.481054436810375,99.07446317,4.17,0.344,1.62272231821482,-28.945802568727704,-2302.5850929940457,0.08129614637642699,3.826,29.289802568727705,0.0
2010-01-01,SWE,-0.631837983439182,98.5,3.37,0.35,1.59125501591256,53.175765368535124,-2302.5850929940457,0.7131971137271652,3.02,-52.82576536853512,2398.048653517726
2010-01-01,USA,91.7605066303261,90.6644610173009,3.73,0.11,1.21776744030389,2.587348960717889,0.06485218758469272,1.7420451738844898,3.62,-2.477348960717889,1.8526694882973536
2010-02-01,AUT,0.185356811862854,85.2779992500625,3.6626,0.3406,-4.17692219068468,-70.52685410922196,-2302.5850929940457,1.4559745562553605,3.322,70.86745410922195,0.0
2010-02-01,BEL,0.426043259777156,90.1075089590799,3.73,0.3406,-2.58190844370933,22.343810856088396,-5.4499397292106,8.207955681769377,3.3894,-22.003210856088398,-2297.135153264835
2010-02-01,CAN,91.5722939162497,91.0788748148075,3.42368421052632,0.2476,-1.75123191793218,1.5652493477676384,0.0863185206811529,0.7216657128704627,3.1760842105263203,-1.3176493477676383,-2302.671411514727
2010-02-01,CHL,0.274653413549582,89.9901844724292,6.395744353,0.42,1.98757785523148,-2302.5850929940457,-64.32308674991167,-0.35462624337355025,5.9757443530000005,2303.0050929940458,-66.38071169648866
2010-02-01,COL,0.827653359298931,92.6711599858106,9.559255613,3.353472,-0.61460751251843,-0.8924810141256376,18.731671079073394,2.405833973707959,6.2057836129999995,4.245953014125638,-2321.316764073119
2010-02-01,DEU,93.1876464846053,84.031085485084,3.17,0.3406,-4.83306535514991,0.6054508908706002,0.0,6.1520010624204975,2.8293999999999997,-0.2648508908706002,-2302.5850929940457
2010-02-01,DNK,1.20087336244543,85.0,3.496,0.8168,1.2202465848943,-1.9846296371922274,170.25622990185101,-6.380295655861717,2.6792,2.8014296371922276,-314.90910341109145
2010-02-01,ESP,-0.182223357088136,102.845,3.9781,0.3406,-11.1624559365978,-2302.5850929940457,-170.56081934162555,-2.388355406727646,3.6375,2302.9256929940457,421.057725006538
2010-02-01,FIN,0.323952217047983,99.9,3.38,0.3406,0.171376226932439,125.70058276736007,56.016519877843386,-2.1783039516111935,3.0393999999999997,-125.35998276736008,-394.8131434918923
2010-02-01,FRA,94.3039293303888,96.3491970900242,3.49805,0.3406,-5.50895245051181,1.2592205656284512,0.25483131225101546,3.066787578045761,3.15745,-0.9186205656284512,-2302.839924306297
2010-02-01,GBR,0.3,89.939584975046,4.0624,0.4672,-3.32224010525323,-84.72978603872036,-2302.5850929940457,-0.9302392662312888,3.5952,85.19698603872037,0.0
2010-02-01,GRC,-0.532384191571022,112.231652521218,6.46,0.3406,-10.3121006631906,-53.922634180585604,-32.48795984842104,-8.441310523353982,6.1194,54.263234180585606,130.0835825857819
2010-02-01,HUN,0.299999999999997,75.5834378920953,7.69,5.686,-4.96548653866646,-120.39728043259461,-154.04450409471661,9.61073101773429,2.0040000000000004,126.08328043259462,-2148.540588899329
2010-02-01,IRL,0.422386483632512,60.9756453467847,4.73,0.3406,-4.01589063886787,-2302.5850929940457,-2302.5850929940457,3.4081916242920505,4.3894,2302.9256929940457,0.0
2010-02-01,ISR,-0.231481481481482,90.1170960187354,4.97,1.26,0.443234600633482,65.66080539228436,-109.1691845823516,4.899808599157681,3.71,-64.40080539228435,-127.09417428141673
2010-02-01,ITA,0.0722021660649693,103.49137571869,4.047,0.3406,-6.70517104918503,-111.16938705657633,-69.45922675167073,3.140591773753686,3.7063999999999995,111.50998705657632,-2233.1258662423747
2010-02-01,JPN,96.7249278805362,101.145446900922,1.295,0.101,-4.17642592057838,-0.997628194781266,-0.10520779508041138,25.551216188212294,1.194,1.098628194781266,-2302.4798851989653
2010-02-01,KOR,0.201520778901236,88.6481290668123,5.3,2.0,-4.9637674697864,-127.56470453600473,-136.61586846326693,22.803491936606417,3.3,129.56470453600474,-2165.969224530779
2010-02-01,LUX,1.1952636282395,96.6,3.69,0.3406,-6.56284760845386,-39.79094711908113,-2302.5850929940457,9.210620827633841,3.3494,40.131547119081134,0.0
2010-02-01,MEX,0.578377259063307,84.4813783322518,7.66,3.41,-2.21544762456033,96.30662231624962,-63.09899305481517,7.155647979787506,4.25,-92.89662231624962,256.2524336216766
2010-02-01,NLD,0.710716268739597,92.5845692384603,3.356,0.3406,-4.34467362475911,0.7608712318129206,-2302.5850929940457,4.754903404221967,3.0153999999999996,-0.4202712318129206,0.0
2010-02-01,NOR,1.21012101210121,93.1711090794008,3.87,1.98,-5.1489483201675,42.74850118751411,239.67945572221882,0.2721090114360365,1.8900000000000001,-40.76850118751411,-2542.2645487162645
2010-02-01,POL,0.2,76.7936005332889,6.09,3.75,-5.71796669905903,-150.4077396776274,-109.86122886681096,10.131777264086836,2.34,154.1577396776274,-2192.7238641272347
2010-02-01,PRT,0.0335981445153746,99.60588813,4.56,0.3406,-9.34599745475992,-2302.5850929940457,-2302.5850929940457,1.9269988001837965,4.219399999999999,2302.9256929940457,0.0
2010-02-01,SWE,0.602389478263776,97.7,3.28,0.35,-1.61059656769274,324.39295027770817,-2302.5850929940457,-1.0183387390698826,2.9299999999999997,-324.04295027770814,0.0
2010-02-01,USA,91.6731711227465,90.5889328250562,3.69,0.13,-4.19471940374587,2.1285217498988804,-0.09522298767448995,1.7713088790598697,3.56,-1.9985217498988805,-2302.4898700063713
2010-03-01,AUT,1.11008325624421,86.8024219448379,3.5344,0.3477,1.79475128157485,178.1531579044766,178.99076168468767,1.464753884077274,3.1867,-177.80545790447658,-2481.5758546787333
2010-03-01,BEL,0.369846622430093,90.1075089590799,3.63,0.3477,4.7936041885208,-2302.5850929940457,-14.14525041637201,9.909090264423057,3.2822999999999998,2302.9327929940455,-2288.4398425776735
2010-03-01,CAN,91.3352646826442,92.3950903150479,3.4904347826087,0.2443,4.47213666617777,1.393750784378102,-0.25917941074292894,3.356106631600809,3.2461347826087,-1.149450784378102,-2302.3259135833027
2010-03-01,CHL,0.0913003782444141,73.5987260031763,6.467190495,0.43,0.0704701658344956,82.5775351393589,-110.13550579708058,-17.639006003089186,6.037190495,-82.1475351393589,-223.8127519634073
2010-03-01,COL,0.251086431675524,92.3518978361121,9.318491731,3.372563,3.83677546343901,-69.4414777156521,-119.27971893758979,2.7453391688795934,5.945928731,72.8140407156521,-2183.305374056456
2010-03-01,DEU,93.4688969267117,86.7385309601404,3.102173913,0.3477,6.62558802093687,1.2109128789749177,0.30135633052635946,9.06965614708124,2.754473913,-0.8632128789749177,-2302.886449324572
2010-03-01,DNK,0.6472491909385,87.0,3.4,0.7855,4.85971943887776,67.35387091715516,-61.80730044620707,-1.1428695823622743,2.6145,-66.56837091715516,200.00007549943976
2010-03-01,ESP,0.741851838932099,105.576,3.83047826086957,0.3477,4.38505233890938,150.8394150973646,-2302.5850929940457,3.434509553475782,3.48277826086957,-150.4917150973646,0.0
2010-03-01,FRA,94.383932663861,98.5391788401763,3.43739130434783,0.3477,6.40605936602482,1.4944770035802954,0.08479966588293383,6.878268162675092,3.08969130434783,-1.1467770035802953,-2302.669892659929
2010-03-01,GBR,0.4,91.4105594956659,4.0915,0.4713,7.43704032171746,138.62943611198907,28.7682072451781,1.2724289664374073,3.6202,-138.15813611198905,-2331.3533002392237
2010-03-01,GRC,3.14830939588616,115.027458811782,6.24,0.3477,7.8769883571581,45.6397309357441,-2302.5850929940457,-1.891715913220432,5.8923000000000005,-45.292030935744094,0.0
2010-03-01,HUN,0.700000000000003,75.9849435382685,7.16,4.9132,10.6532504312735,33.64722366212172,84.7297860387218,4.872411615250052,2.2468000000000004,-28.734023662121718,-2387.3148790327673
2010-03-01,ISR,0.116009280742447,91.9906323185012,4.91,1.26,6.13054998639894,-142.17171909624554,-2302.5850929940457,12.224818308907352,3.6500000000000004,143.43171909624553,2565.279147289551
2010-03-01,ITA,0.288600288600298,104.39130072494,3.945,0.3477,4.70076788688906,137.46832001922536,138.55725999916885,8.284035947229615,3.5972999999999997,-137.12062001922536,-2441.1423529932144
2010-03-01,JPN,96.8267435940947,101.349987743997,1.361,0.097,4.63636769498639,-0.7936549595735967,0.10520779508040563,24.585150497663708,1.264,0.8906549595735966,-2302.690300789126
2010-03-01,KOR,0.202284765501679,90.4581432014514,4.92,2.01,3.98638885587576,-126.46725271119672,0.3783937702725473,20.944530712571627,2.91,128.4772527111967,-2302.963486764318
2010-03-01,LUX,0.56297604592117,100.3,3.602,0.3477,9.07782515991473,-2302.5850929940457,-75.2884969415131,25.659826777871686,3.2542999999999997,2302.9327929940455,-2227.2965960525325
2010-03-01,NLD,1.19086999669202,96.1839693384436,3.368,0.3477,5.88047554456235,17.41284197310278,51.61661179270188,9.136785703059035,3.0202999999999998,-17.06514197310278,-2354.2017047867475
2010-03-01,POL,0.3,78.993417215232,5.72,3.75,7.17354965533944,-84.72978603872036,40.54651081081642,9.835277850042099,1.9699999999999998,88.47978603872036,-2343.131603804862
2010-03-01,PRT,1.16037183904311,101.6881723,4.31,0.3477,4.09771203786131,37.8539455210507,354.20249409465623,2.3842452675481343,3.9622999999999995,-37.506245521050694,-2656.787587088702
2010-03-01,SWE,0.239512990253157,102.2,3.2,0.35,6.91815192939955,-17.48731938465811,-92.22965555386182,5.842547615310414,2.85,17.837319384658112,-2210.355437440184
2010-03-01,USA,91.7035486906002,91.7439055508482,3.73,0.16,5.68996731457527,2.260430128615756,0.03313132458961437,4.867831931840514,3.57,-2.100430128615756,-2302.6182243186354
2010-04-01,AUT,0.274473924977134,86.3540623281393,3.4552,0.3533,7.56568704298245,38.606496156244354,-139.73340316571884,4.705983738445767,3.1019,-38.25319615624436,283.6090742866963
2010-04-01,BEL,0.346808280047688,90.1075089590799,3.54,0.3533,1.36643570548292,50.49066965813467,-6.431626553118498,9.542117375526816,3.1867,-50.13736965813467,-119.07606283700594
2010-04-01,CAN,91.3352646826442,91.9800629899628,3.67,0.248,1.58848608727188,1.6572555481786426,0.0,4.315946565697907,3.4219999999999997,-1.4092555481786426,-103.50848795183008
2010-04-01,CHL,0.45608548345062,89.5154596203914,6.472571337,0.43,1.35124723105077,-2302.5850929940457,160.85253251862238,4.158008164725856,6.042571337,2303.0150929940455,134.50685539890762
